4.987738953e+02;1.099157706e-02
4.989301147e+02;1.212024875e-02
4.990863953e+02;1.359919831e-02
4.992426453e+02;1.219808869e-02
4.993989258e+02;1.404677518e-02
4.995552063e+02;1.363811828e-02
4.997114868e+02;1.293756347e-02
4.998677979e+02;1.173105184e-02
5.000241089e+02;1.215916872e-02
5.001804199e+02;1.414407417e-02
5.003367310e+02;1.453327108e-02
5.004930725e+02;1.282080356e-02
5.006494141e+02;1.570086367e-02
5.008057556e+02;1.628465950e-02
5.009621277e+02;1.669331640e-02
5.011184998e+02;1.455273107e-02
5.012748718e+02;1.694629341e-02
5.014312744e+02;1.690737344e-02
5.015876465e+02;1.817226596e-02
5.017440796e+02;1.786090806e-02
5.019004822e+02;1.501976792e-02
5.020569153e+02;1.587600261e-02
5.022133484e+02;1.694629341e-02
5.023697815e+02;1.764684916e-02
5.025262146e+02;1.657655649e-02
5.026826782e+02;1.704359241e-02
5.028391418e+02;1.914525777e-02
5.029956360e+02;1.926201768e-02
5.031521301e+02;1.811388507e-02
5.033086243e+02;1.825010404e-02
5.034651184e+02;1.813334599e-02
5.036216431e+02;1.932039671e-02
5.037781372e+02;1.963175461e-02
5.039346924e+02;2.033231035e-02
5.040912170e+02;2.056582831e-02
5.042477722e+02;2.128584310e-02
5.044043274e+02;2.004041150e-02
5.045608826e+02;2.013771050e-02
5.047174683e+02;1.928147674e-02
5.048740540e+02;2.033231035e-02
5.050306396e+02;1.928147674e-02
5.051872559e+02;2.037122846e-02
5.053438416e+02;2.044906840e-02
5.055004578e+02;2.188909799e-02
5.056571045e+02;1.996257156e-02
5.058137207e+02;1.900903881e-02
5.059703674e+02;2.099394426e-02
5.061270447e+02;1.943715662e-02
5.062836914e+02;2.358210646e-02
5.064403687e+02;2.270641178e-02
5.065970459e+02;2.402968332e-02
5.067537231e+02;2.169450000e-02
5.069104309e+02;2.365994453e-02
5.070671387e+02;2.441887930e-02
5.072238464e+02;2.422428131e-02
5.073805847e+02;2.566431090e-02
5.075373230e+02;2.422428131e-02
5.076940613e+02;2.572268993e-02
5.078507996e+02;2.453563921e-02
5.080075684e+02;2.282317169e-02
5.081643372e+02;2.675406262e-02
5.083211060e+02;2.473023720e-02
5.084779053e+02;2.504159510e-02
5.086347046e+02;2.330966853e-02
5.087915039e+02;2.644270472e-02
5.089483032e+02;2.749353833e-02
5.091051331e+02;2.844707109e-02
5.092619629e+02;2.585890889e-02
5.094187927e+02;2.774651535e-02
5.095756531e+02;2.842761017e-02
5.097325134e+02;2.922546491e-02
5.098893738e+02;2.780489624e-02
5.100462341e+02;2.942006290e-02
5.102031250e+02;2.949790284e-02
5.103600159e+02;3.132712841e-02
5.105169373e+02;2.866113000e-02
5.106738281e+02;3.072387353e-02
5.108307495e+02;2.817463316e-02
5.109876709e+02;3.191092610e-02
5.111446228e+02;2.891410701e-02
5.113015442e+02;3.093793243e-02
5.114584961e+02;3.321473673e-02
5.116154785e+02;3.537477925e-02
5.117724304e+02;3.239742294e-02
5.119294128e+02;3.656183183e-02
5.120864258e+02;3.475206345e-02
5.122434082e+02;3.122983128e-02
5.124003906e+02;3.286445886e-02
5.125574341e+02;3.296175972e-02
5.127144165e+02;3.451854736e-02
5.128714600e+02;3.630885482e-02
5.130285034e+02;3.609479591e-02
5.131855469e+02;3.636723384e-02
5.133426514e+02;3.809916228e-02
5.134996948e+02;3.819645941e-02
5.136567383e+02;3.950027004e-02
5.138138428e+02;4.140733555e-02
5.139709473e+02;4.095976055e-02
5.141280518e+02;4.057056457e-02
5.142851563e+02;4.131003842e-02
5.144422607e+02;4.154355451e-02
5.145994263e+02;4.070678353e-02
5.147565308e+02;4.212735221e-02
5.149136963e+02;3.854673728e-02
5.150708618e+02;4.226357117e-02
5.152279663e+02;4.070678353e-02
5.153851929e+02;4.022028670e-02
5.155423584e+02;4.107651860e-02
5.156995239e+02;4.302250594e-02
5.158567505e+02;4.164085537e-02
5.160139160e+02;4.461821541e-02
5.161711426e+02;4.438469559e-02
5.163283691e+02;4.247763008e-02
5.164855957e+02;4.224411026e-02
5.166428223e+02;4.187437519e-02
5.168001099e+02;4.278898612e-02
5.169573364e+02;4.559120536e-02
5.171146240e+02;4.232195020e-02
5.172719116e+02;4.561066628e-02
5.174291992e+02;5.629412830e-02
5.175864868e+02;4.598040506e-02
5.177437744e+02;4.913290218e-02
