4.987738953e+02;3.161322093e-03
4.989301147e+02;4.824317526e-03
4.990863953e+02;6.761218421e-03
4.992426453e+02;6.604701281e-03
4.993989258e+02;5.978632253e-03
4.995552063e+02;5.274304654e-03
4.997114868e+02;5.215610843e-03
4.998677979e+02;3.748261603e-03
5.000241089e+02;5.743856076e-03
5.001804199e+02;5.489515606e-03
5.003367310e+02;7.426416501e-03
5.004930725e+02;4.354765639e-03
5.006494141e+02;7.739450783e-03
5.008057556e+02;9.187235497e-03
5.009621277e+02;7.895967923e-03
5.011184998e+02;3.493921133e-03
5.012748718e+02;7.895967923e-03
5.014312744e+02;8.502472192e-03
5.015876465e+02;6.956864614e-03
5.017440796e+02;6.722088903e-03
5.019004822e+02;5.528645124e-03
5.020569153e+02;5.254739895e-03
5.022133484e+02;7.622063160e-03
5.023697815e+02;6.800347473e-03
5.025262146e+02;7.719886489e-03
5.026826782e+02;2.378735924e-03
5.028391418e+02;7.015558891e-03
5.029956360e+02;9.382882155e-03
5.031521301e+02;7.582933642e-03
5.033086243e+02;4.863447044e-03
5.034651184e+02;6.604701281e-03
5.036216431e+02;7.152511273e-03
5.037781372e+02;5.782985594e-03
5.039346924e+02;7.015558891e-03
5.040912170e+02;8.756812662e-03
5.042477722e+02;8.619860746e-03
5.044043274e+02;6.917735562e-03
5.045608826e+02;5.352563225e-03
5.047174683e+02;5.391692743e-03
5.048740540e+02;7.563368883e-03
5.050306396e+02;5.959067494e-03
5.051872559e+02;5.509080365e-03
5.053438416e+02;9.343752638e-03
5.055004578e+02;8.737248369e-03
5.056571045e+02;8.580731228e-03
5.058137207e+02;5.724291783e-03
5.059703674e+02;7.876403630e-03
5.061270447e+02;6.252537481e-03
5.062836914e+02;9.480705485e-03
5.064403687e+02;7.348157931e-03
5.065970459e+02;8.111179806e-03
5.067537231e+02;5.704727024e-03
5.069104309e+02;8.326390758e-03
5.070671387e+02;9.735045955e-03
5.072238464e+02;6.878606044e-03
5.073805847e+02;1.036111452e-02
5.075373230e+02;8.365520276e-03
5.076940613e+02;1.004808024e-02
5.078507996e+02;9.382882155e-03
5.080075684e+02;6.389489863e-03
5.081643372e+02;9.108976461e-03
5.083211060e+02;9.656786919e-03
5.084779053e+02;8.130744100e-03
5.086347046e+02;4.863447044e-03
5.087915039e+02;1.094805449e-02
5.089483032e+02;8.991588838e-03
5.091051331e+02;1.086979546e-02
5.092619629e+02;8.463343605e-03
5.094187927e+02;1.004808024e-02
5.095756531e+02;9.128541686e-03
5.097325134e+02;9.676352143e-03
5.098893738e+02;8.248131722e-03
5.100462341e+02;1.128065307e-02
5.102031250e+02;7.856839336e-03
5.103600159e+02;1.030242071e-02
5.105169373e+02;9.461140260e-03
5.106738281e+02;1.008720975e-02
5.108307495e+02;8.032920770e-03
5.109876709e+02;8.795942180e-03
5.111446228e+02;9.343752638e-03
5.113015442e+02;1.020459738e-02
5.114584961e+02;1.043937355e-02
5.116154785e+02;1.106544212e-02
5.117724304e+02;7.485110313e-03
5.119294128e+02;1.175020542e-02
5.120864258e+02;1.010677405e-02
5.122434082e+02;1.063502021e-02
5.124003906e+02;9.930692613e-03
5.125574341e+02;1.018503308e-02
5.127144165e+02;8.795942180e-03
5.128714600e+02;1.335450634e-02
5.130285034e+02;9.774174541e-03
5.131855469e+02;1.155455876e-02
5.133426514e+02;1.028285641e-02
5.134996948e+02;1.251322683e-02
5.136567383e+02;1.004808024e-02
5.138138428e+02;1.255235542e-02
5.139709473e+02;1.063502021e-02
5.141280518e+02;1.038067881e-02
5.142851563e+02;1.061545499e-02
5.144422607e+02;9.950256906e-03
5.145994263e+02;1.079153735e-02
5.147565308e+02;1.049806736e-02
5.149136963e+02;9.363316931e-03
5.150708618e+02;1.233714446e-02
5.152279663e+02;1.153499354e-02
5.153851929e+02;1.110457163e-02
5.155423584e+02;1.251322683e-02
5.156995239e+02;1.108500641e-02
5.158567505e+02;1.157412305e-02
5.160139160e+02;9.304623120e-03
5.161711426e+02;1.323711872e-02
5.163283691e+02;9.871997871e-03
5.164855957e+02;1.182846352e-02
5.166428223e+02;1.366754156e-02
5.168001099e+02;1.118282974e-02
5.169573364e+02;1.212193351e-02
5.171146240e+02;1.049806736e-02
5.172719116e+02;1.126108877e-02
5.174291992e+02;2.656064741e-02
5.175864868e+02;1.478272676e-02
5.177437744e+02;1.460664440e-02
5.179010620e+02;1.368710585e-02
5.180584106e+02;1.439143345e-02
5.182156982e+02;1.292408444e-02
5.183730469e+02;1.339363586e-02
5.185303955e+02;1.396101061e-02
5.186877441e+02;1.572182961e-02
5.188450928e+02;1.349145919e-02
5.190025024e+02;1.106544212e-02
5.191598511e+02;1.325668301e-02
5.193172607e+02;1.439143345e-02
5.194746094e+02;1.198498067e-02
5.196320190e+02;1.356971823e-02
5.197894287e+02;1.280669589e-02
5.199468994e+02;1.360884681e-02
5.201043091e+02;1.394144632e-02
5.202617188e+02;1.313929539e-02
5.204191895e+02;1.427404583e-02
5.205766602e+02;9.891563095e-03
5.207341309e+02;1.628920436e-02
5.208916016e+02;1.689570956e-02
5.210490723e+02;1.589791104e-02
5.212065430e+02;1.339363586e-02
5.213640747e+02;1.507619582e-02
5.215215454e+02;1.636746339e-02
5.216790771e+02;1.513489056e-02
5.218366089e+02;1.388275251e-02
5.219941406e+02;1.607399434e-02
5.221516724e+02;1.425448060e-02
5.223092041e+02;1.949780807e-02
5.224667969e+02;1.353058871e-02
5.226243286e+02;1.445012726e-02
5.227819214e+02;1.456751488e-02
5.229395142e+02;1.601529866e-02
5.230971069e+02;1.771742478e-02
5.232546997e+02;1.568270102e-02
5.234122925e+02;1.572182961e-02
5.235699463e+02;1.427404583e-02
5.237275391e+02;1.752177812e-02
5.238851929e+02;1.523271296e-02
5.240428467e+02;1.861739904e-02
5.242005005e+02;1.765873097e-02
5.243581543e+02;1.626963913e-02
5.245158081e+02;1.486098487e-02
5.246735229e+02;1.728700288e-02
5.248311768e+02;1.560444199e-02
